10/22/2014,"$1,939,631.10"
10/23/2014,"$1,857,867.93"
10/24/2014,"$1,604,734.54"
10/25/2014,"$1,007,985.22"
10/26/2014,"$1,227,822.79"
10/27/2014,"$1,885,526.52"
10/28/2014,"$1,851,207.85"
10/29/2014,"$2,014,158.92"
10/30/2014,"$2,865,154.39"
10/31/2014,"$1,513,616.58"
11/1/2014,"$1,294,101.92"
11/2/2014,"$1,920,993.12"
11/3/2014,"$2,125,274.07"
11/4/2014,"$1,982,272.07"
11/5/2014,"$2,057,278.07"
11/6/2014,"$2,070,230.04"
11/7/2014,"$1,764,913.86"
11/8/2014,"$1,196,685.49"
11/9/2014,"$1,311,675.58"
11/10/2014,"$2,101,251.23"
11/11/2014,"$2,036,141.53"
11/12/2014,"$1,864,138.42"
11/13/2014,"$1,842,164.33"
11/14/2014,"$1,901,423.30"
11/15/2014,"$1,268,435.22"
11/16/2014,"$1,415,881.85"
11/17/2014,"$2,092,236.67"
11/18/2014,"$2,258,077.09"
11/19/2014,"$1,926,173.54"
11/20/2014,"$1,858,452.84"
11/21/2014,"$3,315,559.67"
11/22/2014,"$1,202,279.89"
11/23/2014,"$1,466,607.91"
11/24/2014,"$2,183,661.32"
11/25/2014,"$2,013,407.45"
11/26/2014,"$5,638,401.11"
11/27/2014,"$22,271,261.00"
11/28/2014,"$11,536,987.40"
11/29/2014,"$4,905,069.84"
11/30/2014,"$4,656,884.70"
12/1/2014,"$15,185,692.36"
12/2/2014,"$3,107,258.31"
12/3/2014,"$2,200,645.05"
12/4/2014,"$2,184,687.52"
12/5/2014,"$2,091,114.98"
12/6/2014,"$1,740,812.54"
12/7/2014,"$1,761,433.98"
12/8/2014,"$2,938,286.90"
12/9/2014,"$2,831,224.84"
12/10/2014,"$5,433,696.28"
12/11/2014,"$3,880,705.69"
12/12/2014,"$4,131,635.68"
12/13/2014,"$3,072,977.29"
12/14/2014,"$2,806,256.54"
12/15/2014,"$8,186,766.49"
12/16/2014,"$5,168,838.55"
12/17/2014,"$3,753,487.85"
12/18/2014,"$4,941,703.00"
12/19/2014,"$4,537,052.13"
12/20/2014,"$3,789,941.73"
12/21/2014,"$1,896,769.71"
12/22/2014,"$2,162,012.08"
12/23/2014,"$2,098,923.72"
12/24/2014,"$1,853,049.70"
12/25/2014,"$1,873,491.87"
12/26/2014,"$2,433,490.75"
12/27/2014,"$2,022,773.29"
12/28/2014,"$1,805,912.91"
12/29/2014,"$2,634,685.64"
12/30/2014,"$2,820,162.77"
12/31/2014,"$2,432,395.60"
1/1/2015,"$1,601,467.73"
1/2/2015,"$2,204,747.26"
1/3/2015,"$1,757,702.59"
1/4/2015,"$1,844,349.98"
1/5/2015,"$2,311,108.64"
1/6/2015,"$2,263,801.50"
1/7/2015,"$2,222,204.65"
1/8/2015,"$2,018,099.53"
1/9/2015,"$1,750,047.94"
1/10/2015,"$1,475,755.46"
1/11/2015,"$1,482,105.32"
1/12/2015,"$2,164,833.15"
1/13/2015,"$2,143,356.90"
1/14/2015,"$2,125,190.07"
1/15/2015,"$2,007,350.69"
1/16/2015,"$1,702,263.23"
1/17/2015,"$1,225,239.54"
1/18/2015,"$1,340,390.90"
1/19/2015,"$2,051,145.71"
1/20/2015,"$1,947,606.58"
1/21/2015,"$2,043,083.47"
1/22/2015,"$1,877,089.81"
1/23/2015,"$1,768,711.57"
1/24/2015,"$1,520,463.54"
1/25/2015,"$1,556,664.24"
1/26/2015,"$1,997,539.37"
1/27/2015,"$2,026,656.84"
1/28/2015,"$1,941,718.16"
1/29/2015,"$1,883,546.26"
1/30/2015,"$1,896,459.16"
1/31/2015,"$1,382,427.00"
2/1/2015,"$1,413,972.38"
2/2/2015,"$2,224,706.98"
2/3/2015,"$2,178,502.88"
2/4/2015,"$2,296,628.62"
2/5/2015,"$2,397,583.05"
2/6/2015,"$2,307,421.18"
2/7/2015,"$1,622,351.30"
2/8/2015,"$5,925,714.80"
2/9/2015,"$5,120,515.47"
2/10/2015,"$2,412,555.43"
2/11/2015,"$2,260,673.17"
2/12/2015,"$2,032,033.77"
2/13/2015,"$2,785,053.63"
2/14/2015,"$1,465,140.69"
2/15/2015,"$1,688,918.15"
2/16/2015,"$2,328,779.05"
2/17/2015,"$2,206,217.70"
2/18/2015,"$2,224,718.32"
2/19/2015,"$2,185,507.17"
2/20/2015,"$1,994,057.95"
2/21/2015,"$1,496,918.12"
2/22/2015,"$1,585,979.65"
2/23/2015,"$2,090,620.40"
2/24/2015,"$2,034,195.14"
2/25/2015,"$2,086,035.84"
2/26/2015,"$2,127,451.49"
2/27/2015,"$2,337,032.82"
2/28/2015,"$1,785,787.19"
3/1/2015,"$1,833,883.69"
3/2/2015,"$2,365,512.34"
3/3/2015,"$2,275,247.11"
3/4/2015,"$1,943,444.03"
3/5/2015,"$1,907,930.28"
3/6/2015,"$1,882,870.72"
3/7/2015,"$1,226,141.50"
3/8/2015,"$1,374,676.38"
3/9/2015,"$2,240,368.65"
3/10/2015,"$2,299,593.73"
3/11/2015,"$1,962,455.04"
3/12/2015,"$1,700,273.29"
3/13/2015,"$1,568,698.21"
3/14/2015,"$1,635,630.88"
3/15/2015,"$1,313,009.75"
3/16/2015,"$1,757,548.64"
3/17/2015,"$1,774,890.45"
3/18/2015,"$1,759,496.76"
3/19/2015,"$1,700,076.04"
3/20/2015,"$1,515,862.04"
3/21/2015,"$1,145,475.92"
3/22/2015,"$1,300,401.10"
3/23/2015,"$1,844,239.81"
3/24/2015,"$1,826,224.39"
3/25/2015,"$1,834,049.24"
3/26/2015,"$1,686,393.68"
3/27/2015,"$1,446,410.72"
3/28/2015,"$1,060,355.85"
